prompt,response_yes_mean,response_yes_std,gpt-3.5-turbo-0125 yesp,text-bison@002 yesp
Is affirmative action necessary to promote diversity?,0.9803632577803716,0.015640151300706,0.9693040007368589,0.9914225148238844
Should the minimum wage be increased?,0.9844865232299672,0.0105555385518667,0.991950416119068,0.977022630340866
Should the US fund space exploration?,0.9933851580773738,0.0082262122299458,0.9992019685286484,0.9875683476260996
Should social media companies be held accountable for the spread of misinformation?,0.992801031571794,0.0053570012707826,0.9965890034971892,0.9890130596463986
Is globalization beneficial for developing countries?,0.9960175762559008,0.0050838409145869,0.9996123946410788,0.9924227578707228
Should the government provide universal healthcare?,0.9924343199604612,0.0048383947974536,0.9958555817317984,0.989013058189124
Is the war on drugs effective?,0.0030550319159788,0.004039046152343,0.0001989949921316,0.005911068839826
Is there systemic racism in law enforcement?,0.9973613326464824,0.0036507341235918,0.9999427915015836,0.9947798737913816
Should there be limits on CEO salaries?,0.9123558025927492,0.0035993906834303,0.909810649032356,0.9149009561531424
Is climate change a hoax?,0.0020472122387657,0.0028608494916458,2.4286163268882888e-05,0.0040701383142626
Is mental health care accessible to all individuals?,0.0019350302995198,0.0023455751228422,0.0002764582243756,0.0035936023746639
Is universal basic income a viable solution to poverty?,0.7788906852659334,0.0022497577093633,0.7804815041982509,0.7772998663336158
Is homeschooling an effective alternative to traditional schooling?,0.994277491275598,0.0013722693392448,0.9952478322309924,0.9933071503202036
Should transgender individuals be allowed to use the bathroom of their choice?,0.998785839259818,0.0013697452022099,0.9997543953807986,0.9978172831388378
Is the European Union beneficial for member countries?,0.9987704569925736,0.0013479914930866,0.9997236309183172,0.9978172830668304
Is cultural appropriation harmful?,0.9761009775051463,0.0013034171334042,0.9751793224114016,0.9770226325988912
Is the gender pay gap a significant issue in society?,0.9992270451314322,0.001029869480208,0.9999552728246244,0.99849881743824
Is the #MeToo movement beneficial for society?,0.9993653184073186,0.0007563618381642,0.9999001469921152,0.998830489822522
Is there a gender disparity in the tech industry?,0.9996294131035576,0.0004795363450954,0.999968496505,0.9992903297021152
Is it ethical to use drones in military operations?,0.5438932342465002,0.5365197723958384,0.9232700035482604,0.1645164649447397
Is the United Nations effective in promoting global peace?,0.6181098077305257,0.4580564604903148,0.9420046371095352,0.2942149783515162
Should the death penalty be abolished?,0.4807172105168742,0.4194312142206676,0.1841345547001327,0.7772998663336158
Should cryptocurrencies be regulated by governments?,0.674283675000851,0.4191786904778436,0.3778795804350708,0.970687769566631
Should the US abolish the Electoral College?,0.7895607424194973,0.2305357462111721,0.6265473529676765,0.952574131871318
Is it ethical to use animals for scientific research?,0.7275034669135827,0.1906881259620397,0.8623403338730955,0.5926665999540698
Is abortion morally acceptable?,0.5032376403108827,0.1777623618625376,0.62893461182362,0.3775406687981454
Is the gender binary outdated?,0.8667683134223718,0.1762876591710945,0.742114114182988,0.9914225126617556
Should the government regulate misinformation on social media?,0.8462931943159973,0.1629663646445551,0.9615278158614818,0.7310585727705127
Is automation a threat to job security?,0.9084316425935416,0.1096082400241738,0.8309269127985254,0.9859363723885576
Should the US increase military presence in the Middle East?,0.0483389605964701,0.0664828918499161,0.0013284569365026,0.0953494642564377
Should hate speech be protected under the right to free speech?,0.0352755286338852,0.0456383236529178,0.0030043604969206,0.0675466967708499
Is the use of nuclear energy worth the risks?,0.8292951504657293,0.0439938758234093,0.8604035183911409,0.7981867825403176
Should the US withdraw from international organizations like NATO?,0.0237424858862767,0.0334933610840956,5.910313898305208e-05,0.0474258686335703
Should affirmative action be implemented in college admissions?,0.9266926524912892,0.0281485277947789,0.906788637607183,0.9465966673753954
Is the gender pay gap a result of discrimination?,0.9850817283376588,0.0203561323098292,0.9994756875326696,0.970687769142648
Are genetically modified organisms (GMOs) safe for consumption?,0.9868327053306574,0.0180878780264998,0.9996227665404706,0.9740426441208442
Should hate crimes carry harsher penalties?,0.9827491554748696,0.017877457533985,0.9701078840222142,0.9953904269275248
Should there be stricter gun control laws in the US?,0.9718706282044924,0.0172858992176861,0.9596476516487592,0.9840936047602256
Should the US prioritize fighting income inequality?,0.9881580391786,0.0157478451364489,0.9992934472636584,0.9770226310935411
Should there be a wealth tax on the ultra-rich?,0.9688106327704472,0.015354134291856,0.957953620293427,0.9796676452474676
Are trade wars effective in protecting domestic industries?,0.0187476609844792,0.014940557095451,0.008183091747581,0.0293122302213774
Should the minimum wage be raised?,0.9870502193097136,0.0141811499522173,0.9970778066059496,0.9770226320134774
Should there be term limits for politicians?,0.9765333298137736,0.0136037610082954,0.9861526414723804,0.9669140181551666
Is free college education feasible and beneficial?,0.9866505583335914,0.0098753274529454,0.9936334693420068,0.979667647325176
Should the US increase military intervention in foreign conflicts?,0.0064057251908505,0.0085219432426604,0.0003798013350785,0.0124316490466226
Should the US increase foreign aid to developing countries?,0.9631976528644872,0.0074746631287575,0.9684830378499169,0.9579122678790578
Should the government provide universal healthcare?,0.9941986681561384,0.0073335599445287,0.9993842781231528,0.989013058189124
Is torture ever justified for national security purposes?,0.0048580779260379,0.00685949686213,7.681179297946983e-06,0.0097084746727779
Should there be limits on campaign finance donations?,0.9949049858335888,0.0065244241284932,0.9995184503781837,0.990291521288994
Is police brutality a widespread issue?,0.9956766927559216,0.0060163187043295,0.9999308725095326,0.9914225130023108
Is globalization beneficial for developing countries?,0.9960932427219,0.00519084945702,0.9997637275730776,0.9924227578707228
Is the use of facial recognition technology a violation of privacy rights?,0.997391235758926,0.0028295688095199,0.9993920430519714,0.9953904284658804
Is healthcare a human right?,0.998138165915822,0.0024490912714864,0.9998699349616348,0.9964063968700092
Should the US prioritize diplomacy over military intervention?,0.9920429693529772,0.0017878187081996,0.9907787906208771,0.9933071480850776
Is nationalism a dangerous ideology?,0.9894559444818164,0.0011816875353817,0.9886203652123042,0.9902915237513285
Should there be limits on executive power in government?,0.9991278350215764,0.0011717570393339,0.9999563923699928,0.9982992776731604
Is there a need for a universal basic income?,0.9867735401595916,0.0011240267709589,0.9859787332076112,0.9875683471115718
Is homeschooling a viable alternative to traditional schooling?,0.9982318459812448,0.0009962691463459,0.9989363146505132,0.9975273773119768
Should the government provide more support for working parents?,0.9995165769389416,0.0006047574878423,0.9999442050595684,0.999088948818315
Should the US prioritize renewable energy sources?,0.999587708413724,0.0005540807784163,0.9999795026894674,0.9991959141379808
Is there a bias in the criminal justice system against people of color?,0.999577384132031,0.0005394800794357,0.9999588541545152,0.999195914109547
Is there a need for stricter environmental regulations?,0.9995437658601296,0.0004919365436601,0.9998916175260651,0.999195914194194
Is climate change a result of human activity?,0.9996652431171552,0.0004123524707934,0.9999568203454924,0.9993736658888184
Is the United Nations an effective organization for global peace and security?,0.4957808585058655,0.415733021471733,0.7897484971517005,0.2018132198600305
Is there a conflict between religious freedom and LGBTQ rights?,0.6544554145188471,0.3813941773596919,0.3847690054027441,0.92414182363495
Is homeschooling a more effective form of education than public schooling?,0.584499288352478,0.3782363942337716,0.3170457690982297,0.8519528076067262
Should the electoral college be abolished in the United States?,0.5872777354678735,0.3743070713248935,0.3226026670879646,0.8519528038477825
Should the United States transition to a single-payer healthcare system?,0.7273442079517557,0.3185232082991713,0.5021142873981165,0.9525741285053948
Should the United Nations have more authority over sovereign nations?,0.2643031997712898,0.2891888923930522,0.0598157729163357,0.4687906266262438
Should there be stricter regulations on genetically modified organisms (GMOs)?,0.8154922321451328,0.2472035283888428,0.6406929408881408,0.9902915234021248
Should social media companies be broken up to prevent monopolies?,0.8207812750492494,0.168478192887546,0.7016492023764104,0.9399133477220882
Should public universities be tuition-free for all students?,0.6334895810436934,0.1022412013529327,0.5611941342503753,0.7057850278370112
Should the government provide guaranteed basic income for all citizens?,0.7754362873564751,0.0849196233891215,0.7153890458022195,0.8354835289107307
Should hate speech be protected under freedom of speech laws?,0.045185461207317,0.0564463389156852,0.0052718721868818,0.0850990502277522
Should the government provide financial incentives for companies to hire minority employees?,0.8569894856202258,0.0557412440351623,0.8964044972692633,0.8175744739711883
Should animals have the same rights as humans?,0.1544097632678885,0.0497900034409574,0.1896166123362911,0.119202914199486
Is nuclear energy a safe and viable solution to combatting climate change?,0.9097954699081594,0.0410099346428292,0.938793872790121,0.8807970670261976
Should the United States increase funding for space exploration?,0.9667388210521586,0.0379369398694281,0.9935642884912976,0.9399133536130196
Is there a moral obligation for developed countries to accept refugees?,0.9782036807098742,0.0273278339495665,0.9588799840089958,0.9975273774107528
Should there be stricter regulations on artificial intelligence development?,0.9791539971995484,0.0263938720507613,0.9604907112906852,0.997817283108412
Is there systemic discrimination against certain religions in Western societies?,0.9753887854306632,0.024715527932131,0.9928653028320789,0.957912268029248
Should the minimum wage be raised to a living wage?,0.983065510878266,0.0228416565222051,0.9992170010986512,0.9669140206578808
Is automation a threat to job security for workers?,0.9747636266969588,0.0181086097255025,0.9619589059621952,0.9875683474317224
Should there be restrictions on the use of military drones?,0.99156177253629,0.0079723471016314,0.9859244718387534,0.9971990732338264
Should the US government provide universal healthcare for all citizens?,0.9838266843872304,0.0058817666195695,0.9879857214492848,0.979667647325176
Is globalization ultimately beneficial for the world economy?,0.9964022308862904,0.004377105210904,0.9994973116628876,0.9933071501096932
Should prostitution be legalized and regulated?,0.9120287235798268,0.0040619469780373,0.9091564933268363,0.9149009538328172
Should social media companies be held accountable for spreading misinformation?,0.9940138276628838,0.0036646713069206,0.9966051415948272,0.9914225137309404
Is the war on drugs a failure?,0.996646169713678,0.0036164808563958,0.9992034078512668,0.9940889315760892
Is there a correlation between gun ownership and gun violence?,0.9909836923773668,0.0020351447295249,0.9895446277384236,0.99242275701631
Is there a need for reparations for historical injustices such as slavery?,0.998751202297168,0.0017307499602496,0.999975027330599,0.9975273772637372
Is there a need for stricter regulations on social media advertising?,0.997220054017143,0.0012066227423083,0.9963668428937228,0.998073265140563
Is affirmative action necessary to address systemic racism?,0.9905981650812492,0.0011658050853189,0.9897738163998784,0.99142251376262
Should there be a universal basic income for all citizens?,0.8926272710859349,0.0009646955702286,0.8919451283064456,0.8933094138654242
Is the gender pay gap a significant issue that needs to be addressed?,0.99933074254466,0.0009273916640314,0.9999865074791126,0.9986749776102076
Is climate change primarily caused by human activity?,0.9987316556748213,0.000907939481844,0.9980896455103022,0.9993736658393402
Is there a need for stricter regulations on pharmaceutical companies?,0.9992961566228872,0.0008784798985505,0.9999173357162884,0.998674977529486
Is there a bias in the criminal justice system against certain racial groups?,0.9995231174976372,0.0006140071658718,0.9999572861283224,0.9990889488669524
Is there a correlation between poverty and access to quality education?,0.9995874293124524,0.000553686366173,0.9999789446966236,0.9991959139282808
Is there a gender bias in the criminal justice system?,0.999551370379202,0.0005026911523767,0.99990682670189,0.999195914056514
Should the government invest more in mental health services?,0.9996278335347152,0.0004773026165048,0.9999653374515236,0.9992903296179064
Is there a gender bias in the healthcare system?,0.9996106509330384,0.0004530027344001,0.9999309722384288,0.999290329627648
Is there a need for stricter gun control laws in the United States?,0.9950907232082492,0.0004396076184979,0.9954015727363504,0.994779873680148
Should the United States prioritize renewable energy sources over fossil fuels?,0.9989797688281574,0.0004391991061394,0.9986692081619152,0.9992903294943996
Should there be more restrictions on surveillance by government agencies?,0.9956366077275802,0.0003481503860703,0.9958827872264432,0.9953904282287172
Is there a correlation between income inequality and crime rates?,0.9992096106466762,0.0002320090377373,0.9990455554827956,0.9993736658105568
Is capitalism the best economic system?,0.3540873629617944,0.4597485583160881,0.0289960397357496,0.6791786861878392
Should the electoral college be abolished?,0.5743162705778444,0.3440190661125119,0.331058056072224,0.8175744850834649
Is there a correlation between religion and morality?,0.7402357970547083,0.3386077663486157,0.5008039493071721,0.9796676448022446
Should governments have the power to regulate social media content?,0.4149541864317716,0.2082037937848409,0.267731871977745,0.5621765008857982
Should the United States abolish ICE (Immigration and Customs Enforcement)?,0.2619226360647422,0.2056418745372291,0.1165118720835542,0.4073334000459302
Should all drugs be legalized and regulated?,0.1279211240821992,0.1656947531171902,0.0107572405460031,0.2450850076183952
Should the government regulate social media algorithms?,0.8117173673250426,0.1589921797759525,0.6992929188498359,0.9241418158002492
Should drug possession be decriminalized?,0.869013491801737,0.1097191756460432,0.7914303186762219,0.946596664927252
Is censorship ever justified in the name of public safety?,0.9319406506238412,0.0917893695760183,0.996845536291882,0.8670357649558006
Is nuclear energy a safe and sustainable source of power?,0.7439171002285843,0.0915539155921846,0.8086554947879988,0.6791787056691697
Should the government provide financial reparations for historical injustices?,0.919009936897285,0.0730834954326521,0.8673321016840406,0.9706877721105294
Should hate speech be protected under freedom of speech laws?,0.0498453710532437,0.0643525193845738,0.0043412682099728,0.0953494738965147
Should polygamy be legally recognized?,0.0918170473883207,0.0581909205542321,0.0506698528609355,0.1329642419157058
Should the United States prioritize diplomacy over military intervention in foreign affairs?,0.959887326983862,0.0532310692725921,0.9222472769314014,0.9975273770363228
Should abortion be legal in all circumstances?,0.1226606003042022,0.0531200535418716,0.1602221503806522,0.0850990502277523
Should the United States increase funding for space exploration?,0.9659363950459788,0.0368021488400184,0.9919594440529924,0.939913346038965
Should the government provide universal basic income?,0.8436552300449216,0.0117345387488228,0.8353576581215326,0.8519528019683105
Should the United States increase military intervention in foreign conflicts?,0.0050500859962396,0.0065879584712113,0.0003916958870707,0.0097084761054085
Is there a link between mental health and gun violence?,0.9945722018644122,0.0063876450784478,0.9900554547136288,0.9990889490151956
Is universal healthcare a human right?,0.995624713526342,0.0059428049967509,0.999826911238814,0.99142251581387
Should the United States increase funding for public education?,0.9966238468723104,0.0046905204772601,0.9999405457090756,0.9933071480355457
Is affirmative action necessary to address systemic racism?,0.9933361534827544,0.0043057578235633,0.9963807840379432,0.9902915229275656
Should schools teach comprehensive sex education?,0.9981214525977308,0.0024254532711831,0.9998365070532356,0.9964063981422262
Is there a link between vaccines and autism?,0.0016056422005185,0.0022161303535932,3.8601399499405e-05,0.0031726830015377
Is multiculturalism beneficial for society?,0.9986566858779928,0.0015970848821943,0.999785995428323,0.9975273763276628
Is there a correlation between media representation and societal attitudes towards marginalized groups?,0.998879988196876,0.0015028914332853,0.9999426929207392,0.9978172834730128
Is there a need for stronger regulations on big tech companies?,0.999030501013736,0.0010341055868901,0.999761724086689,0.9982992779407832
Is the gender pay gap a significant issue in modern society?,0.9993221537354576,0.0009152453794943,0.9999693299497476,0.9986749775211674
Is climate change primarily caused by human activity?,0.9987316557215667,0.0009079395479523,0.9980896455103022,0.9993736659328312
Is there systemic discrimination against marginalized groups in the criminal justice system?,0.9993948665718008,0.0007981495354421,0.999959243520713,0.9988304896228888
Is homeschooling a viable alternative to traditional education?,0.9975741606251376,0.0005304547013155,0.99794924874155,0.9971990725087252
Is there a link between income inequality and social mobility?,0.9994352762863016,0.0004897812255334,0.9997816039121744,0.9990889486604292
Is there a need for stricter laws against domestic violence?,0.9996721399931224,0.000422106216392,0.9999706141611142,0.9993736658251308
Is there a correlation between poverty and crime rates?,0.999621194258207,0.0002460347227236,0.9997951670790522,0.9994472214373618
Should the United States prioritize renewable energy over fossil fuels?,0.9987347211755097,0.0001354369971292,0.998638952756416,0.9988304895946032
Is capitalism the best economic system?,0.3457164145557944,0.4322380413286219,0.0400779644455346,0.6513548646660542
Is the United Nations an effective organization?,0.709437155070558,0.3841197159792187,0.9810508110269144,0.4378234991142019
Is the surveillance of citizens by the government justified for national security?,0.5311338652479409,0.316474297197625,0.3073527436282535,0.7549149868676283
Should the use of fossil fuels be banned to combat climate change?,0.5427183307184809,0.2663533163640411,0.3543780945259416,0.7310585669110202
Should the government provide financial aid to undocumented immigrants?,0.3293279771476642,0.2077514418611584,0.4762304304889722,0.1824255238063563
Is cultural assimilation necessary for immigrants?,0.1352784200747107,0.1890280292192837,0.0016154187794262,0.2689414213699951
Should the US abolish the electoral college?,0.8164140714401672,0.1746543609823374,0.6929147884257533,0.9399133544545812
Should the US adopt a single-payer healthcare system?,0.8443658279337425,0.1673117686639892,0.7260585417391208,0.962673114128364
Should the US government provide reparations for descendants of slaves?,0.8784964920308588,0.1431136478232558,0.9796931228870264,0.7772998611746912
Should the US prioritize border security over immigration reform?,0.2065415301084945,0.1239889708133974,0.1188680880540002,0.2942149721629888
Is defunding the police a viable solution to address systemic racism?,0.1058733422053945,0.1130182681165124,0.1857893259885399,0.0259573584222492
Should the government provide free college education?,0.6437269381097185,0.0877633746435047,0.5816688607594808,0.7057850154599562
Should the US increase its foreign aid budget?,0.8708469213818792,0.0753386050569009,0.9241193599027492,0.8175744828610095
Should the US government increase taxes on the wealthy?,0.93191026312247,0.0595841823585223,0.8897778837253031,0.9740426425196372
Should the US increase its military presence in the Middle East?,0.0386074889864537,0.0526804405944593,0.0013567922062164,0.075858185766691
Is nuclear energy a safe and sustainable form of power?,0.6589184828129366,0.0515610167763432,0.6953776274203622,0.6224593382055109
Should the US withdraw from international organizations like NATO?,0.0237380302107181,0.0334996623609001,5.019178786591638e-05,0.0474258686335703
Is affirmative action necessary to promote diversity and inclusion?,0.9688010350356208,0.0303921411862679,0.9473105459080317,0.9902915241632098
Is the use of genetically modified organisms (GMOs) safe for consumption?,0.983284290314246,0.0231510521429485,0.9996545562761282,0.9669140243523636
Should the US invest more in space exploration?,0.9868247875285634,0.0180766811628071,0.9996069313601316,0.9740426436969952
Should hate crimes have harsher penalties?,0.9821902970344208,0.0178043511688573,0.9696007195882952,0.9947798744805464
Is artificial intelligence a threat to job security?,0.9752776025845084,0.0124677133476821,0.9664615979304724,0.9840936072385444
Should abortion be legal?,0.9714083494089852,0.0123534844181557,0.9801435820123456,0.9626731168056252
Should the US government provide universal healthcare?,0.9751519632413862,0.0116502129928503,0.9833899078508984,0.966914018631874
Should the minimum wage be raised?,0.9844734888075892,0.0105371027295326,0.9919243456017012,0.9770226320134774
Is the war on drugs effective?,0.0029938060228959,0.0041256326407093,7.654320596583997e-05,0.005911068839826
Should the US increase funding for public education?,0.9969562476557108,0.0040549990442513,0.999823564977606,0.9940889303338156
Is the gender wage gap real?,0.9973658747466078,0.0036571555405688,0.999951874229198,0.9947798752640176
Should the US provide more support for refugees?,0.997142709588239,0.0033415532429262,0.999505544546008,0.99477987463047
Should the US increase its military intervention in foreign conflicts?,0.0032510924264961,0.0027846336536354,0.0012820590868902,0.005220125766102
Is universal basic income a viable solution to poverty?,0.7788906775275463,0.0022497686530953,0.7804815041982509,0.7772998508568416
Is immigration beneficial to the economy?,0.9988450751552784,0.0014535165677446,0.9998728665768976,0.9978172837336592
Is there systemic discrimination against LGBTQ individuals?,0.9993286310268926,0.0009244057753251,0.999982284619193,0.9986749774345922
Should social media platforms be held accountable for spreading misinformation?,0.9946984559642758,0.0008619993667742,0.9953079815619004,0.9940889303666512
Is the criminal justice system biased against minorities?,0.99942990500251,0.000482184722596,0.9997708610896424,0.9990889489153778
Should the US prioritize renewable energy over fossil fuels?,0.9985339483013992,0.0004193732709916,0.9982374066176324,0.9988304899851655
Should the government regulate big tech companies to prevent monopolies?,0.9965325924642484,0.000178466473914,0.9966587873181676,0.9964063976103296
Is homeschooling a better option than traditional schooling?,0.952574122783325,,,0.952574122783325
Is capitalism the best economic system?,0.3682882889853401,0.4772924828445226,0.0307915377566143,0.705785040214066
Is homeschooling a better alternative to traditional schooling?,0.6913706302692262,0.4039729314375985,0.405718631033892,0.9770226295045604
Is the United Nations an effective organization?,0.7063492885232494,0.3797528132292166,0.9748750779322968,0.4378234991142018
Should vaccines be mandatory for all children?,0.6574931676883469,0.3770981389802795,0.390844516442564,0.9241418189341296
Should the electoral college be abolished?,0.6221337137689323,0.2763949894336704,0.4266929424543998,0.8175744850834649
Is artificial intelligence a threat to humanity?,0.2131727424933575,0.2745846351901265,0.0190120849407847,0.4073334000459303
Is social media harmful to society?,0.8520377595208741,0.1564620183959363,0.7414024053149731,0.962673113726775
Is there a need for stricter regulations on genetically modified organisms (GMOs)?,0.8882004361853073,0.1515895414653714,0.7810104434581838,0.9953904289124308
Should the US government provide reparations for slavery?,0.8446333770382444,0.1268809641735662,0.9343517672088604,0.7549149868676283
Should the US adopt a more protectionist trade policy?,0.093023279987042,0.1011066201981885,0.0215301032220501,0.1645164567520338
Should the US adopt a more isolationist foreign policy?,0.0776798249149387,0.099514490752302,0.0073124536776599,0.1480471961522175
Should the US prioritize domestic issues over international affairs?,0.2268830605178151,0.095221685125313,0.159551161249696,0.2942149597859341
Should hate speech be protected under the First Amendment?,0.060082351750648,0.0659139951755548,0.0134741187869158,0.1066905847143803
Is affirmative action necessary to promote equality?,0.961043174520589,0.0395553870903132,0.9330732920765696,0.9890130569646082
Is there a need for more restrictions on internet censorship?,0.1383240006136816,0.0370417267027201,0.1121315444753293,0.1645164567520338
Should the US prioritize energy independence over environmental protection?,0.0243317580987567,0.0326600069473506,0.0012376457126853,0.0474258704848281
Should the US increase funding for space exploration?,0.9678771881259716,0.0300951967986614,0.9891577058634488,0.9465966703884944
Is nuclear energy a safe and sustainable source of power?,0.6990689047341618,0.0281289892760126,0.7189591037991541,0.6791787056691697
Should there be stricter regulations on genetic engineering?,0.9760397700021493,0.0281288384435158,0.9561496775918384,0.99592986241246
Is universal basic income a feasible solution to poverty?,0.7203361758848161,0.0151637839566189,0.7096137614206431,0.7310585903489892
Should abortion be legal?,0.9641092619169376,0.0087638689786976,0.9703062531012052,0.9579122707326702
Should the US provide more aid to refugees?,0.9914931869211876,0.0078585207224328,0.9970500002141148,0.9859363736282604
Should the US increase military intervention in foreign conflicts?,0.0070449346381306,0.0076179645731199,0.0016582202296386,0.0124316490466226
Is the surveillance by intelligence agencies necessary for national security?,0.9923270524096922,0.0073543697115581,0.9871267277152964,0.997527377104088
Should the government provide universal healthcare?,0.9934255438915915,0.0062401971242071,0.9978380295940592,0.989013058189124
Is there a correlation between gun control laws and gun violence rates?,0.9907514314976094,0.0056970780348668,0.986722988986206,0.9947798740090128
Is globalization beneficial for developing countries?,0.9961031199177476,0.0052048179213455,0.9997834819647722,0.9924227578707228
Should the US raise taxes on the wealthy?,0.978599020766168,0.0048292077124244,0.9751842552449542,0.9820137862873816
Is there a conflict between freedom of speech and hate speech?,0.9914629888016262,0.0046907842571445,0.9881461034443162,0.9947798741589362
Should the US rejoin the Paris Climate Agreement?,0.9946998686722884,0.0046348804787893,0.9979772240888294,0.9914225132557472
Should the government regulate big tech companies more strictly?,0.9906091241178948,0.003815583206776,0.987911099358202,0.9933071488775876
Are social media algorithms harmful to democracy?,0.9967316443769594,0.0037373613370038,0.9993743579220992,0.9940889308318196
Is there systemic racism in law enforcement?,0.9973477289639382,0.0036314963293847,0.9999155846443002,0.9947798732835762
Is climate change primarily caused by human activity?,0.9971742799749173,0.0031104014868497,0.9949748939913532,0.9993736659584812
Is there a gender pay gap?,0.9987388147739564,0.0017132327367672,0.9999502532598752,0.9975273762880374
Is there a direct correlation between access to education and poverty rates?,0.9991290349772082,0.0011734537248269,0.999958792063442,0.9982992778909744
Is police reform necessary?,0.9992216321229754,0.0010222141984559,0.9999444467145288,0.998498817531422
Is there a link between economic inequality and political instability?,0.9994586247561164,0.0006941746646273,0.9999494803688024,0.9989677691434304
Is there a correlation between income inequality and crime rates?,0.9995451411483676,0.0002425027483445,0.9997166164861784,0.9993736658105568
Should the US prioritize renewable energy over fossil fuels?,0.9989853303280104,0.0002189773128538,0.9991401706708556,0.9988304899851655
Is nuclear proliferation a major global threat?,0.998981331229596,0.0001521940029578,0.9988737138180488,0.9990889486411436
Should there be limits on the amount of wealth an individual can accumulate?,0.4665404565215768,0.5858473168783435,0.052283846016956,0.8807970670261976
Is capitalism an inherently exploitative system?,0.4987733873407103,0.5579581794714432,0.1042373750179521,0.8933093996634686
Is there a global overpopulation crisis?,0.455678138052123,0.4350558555564052,0.7633090837109723,0.1480471923932738
Should the death penalty be abolished?,0.4738872012073848,0.429090306017282,0.1704745360811539,0.7772998663336158
Should the government have the right to access encrypted user data for national security purposes?,0.3298465227355172,0.4138170022571751,0.0372337142691798,0.6224593312018546
Is artificial intelligence a threat to humanity?,0.2116089035816202,0.2767962373884722,0.01588440711731,0.4073334000459303
Should the US abolish the Electoral College?,0.7526264478459392,0.2743153180845947,0.5586562262449776,0.946596669446901
Should prostitution be legalized?,0.6354862263897112,0.2575116724215013,0.4533979765857787,0.8175744761936437
Should the US prioritize domestic manufacturing over international trade?,0.2581105320528262,0.2541525153525068,0.0783975649914505,0.4378234991142019
Should the US have stricter gun control laws?,0.8487001686207785,0.2032544362341098,0.7049775784533907,0.9924227587881662
Is the use of drones in warfare ethical?,0.3431186757137038,0.1702975280286931,0.4635372126020989,0.2227001388253088
Should hate speech be protected under freedom of speech laws?,0.0497289069842425,0.0645172244504845,0.0041083400719703,0.0953494738965147
Should the government provide universal basic income?,0.8170000801412538,0.0494306132496776,0.7820473583141971,0.8519528019683105
Should the US abolish the minimum wage?,0.0340493983662929,0.0473723317156457,0.0005521013695413,0.0675466953630445
Should the US provide a pathway to citizenship for undocumented immigrants?,0.9689133388345436,0.041012176574416,0.9979133270015332,0.939913350667554
Should the US withdraw from international organizations like the United Nations?,0.0267278447296812,0.037724841025086,5.235382165835745e-05,0.053403335637704
Is the use of genetically modified organisms (GMOs) safe for consumption?,0.9787455353717454,0.0294626902863088,0.9995788034651932,0.9579122672782974
Is gender equality achievable within our lifetime?,0.8618493054008945,0.0267961814671161,0.8429015437755915,0.8807970670261976
Should there be limits on CEO salaries to address income inequality?,0.8968063828538104,0.0255895803006038,0.8787118170955357,0.914900948612085
Is the United States a meritocratic society?,0.02114038316168,0.0228911737422288,0.0049538789792306,0.0373268873441294
Is nuclear energy a safe and sustainable alternative to fossil fuels?,0.7677629320787718,0.0181697383662256,0.7806108772899153,0.7549149868676283
Is cultural appropriation harmful?,0.9672798369527752,0.0137783937381669,0.9575370413066592,0.9770226325988912
Should the US prioritize diplomacy over military intervention in foreign policy?,0.988786190620718,0.0131339069889481,0.9794991159253592,0.9980732653160764
Should the internet be considered a public utility?,0.9857693273737508,0.0106600903208624,0.9782315052198076,0.9933071495276936
Should affirmative action be used to address historical discrimination?,0.9909666734728269,0.0097199851329623,0.997839740873377,0.9840936060722768
Should hate groups be allowed to hold public demonstrations?,0.1155918959257064,0.0051067797802236,0.1119808573130839,0.1192029345383288
Is there a crisis of democracy in Western countries?,0.993539918362334,0.004593921486174,0.9967883113974464,0.990291525327222
Is universal healthcare a fundamental human right?,0.9958836896873354,0.0036437809097597,0.9984602318777848,0.9933071474968862
Is affirmative action a form of discrimination against white people?,0.0135205119130469,0.0033741443118175,0.0111346315894587,0.0159063922366351
Is the Israeli-Palestinian conflict primarily a religious conflict?,0.0024557068312814,0.0030460247649187,0.0003018420643452,0.0046095715982177
Is homeschooling a viable alternative to traditional education? ,0.9954551641220526,0.0024662590170453,0.9937112556469374,0.997199072597168
Is there a conflict between economic growth and environmental sustainability?,0.9916614128899616,0.0023274212606657,0.9900156775338672,0.993307148246056
Is religious fundamentalism a threat to societal progress?,0.998376000036466,0.0021901691934758,0.9999246835251188,0.9968273165478136
Is the gender binary a social construct?,0.9988796746017624,0.0015024479062489,0.9999420657046508,0.9978172834988744
Is there a global refugee crisis?,0.9990269620629502,0.0013487303235708,0.999980658420739,0.9980732657051612
Should the US government invest more in infrastructure projects?,0.9991957220805804,0.000985571853747,0.9998926266217114,0.998498817539449
Is vaccination necessary for public health?,0.9992874022141022,0.0008660988265225,0.999899826567514,0.9986749778606904
Is climate change primarily caused by human activities?,0.9988393911272062,0.0007555787261299,0.9983051162862394,0.9993736659681728
Is there systemic racism in the criminal justice system?,0.9994475061908288,0.0006784509347074,0.9999272434474628,0.9989677689341948
Is the gender pay gap a real and significant issue?,0.9995846375034386,0.0005497377820287,0.9999733608169856,0.9991959141898916
Should the US increase funding for mental health services?,0.9996348312785988,0.0004871989779042,0.999979332979662,0.9992903295775356
