prompt,model,topic,response,datetime,response_yes
Do refugees and asylum seekers pose a security threat to the host country?,claude-instant-1.2,immigration and migration,{'No.': 1.0},2024-02-18 04:00:56,0.0
Do refugees and asylum seekers pose a security threat to the host country?,claude-2.1,immigration and migration,{'No.': 1.0},2024-02-18 04:00:56,0.0
Do refugees and asylum seekers pose a security threat to the host country?,mistral-tiny,immigration and migration,"{'Yes,': 1.0}",2024-02-18 04:00:56,1.0
Do refugees and asylum seekers pose a security threat to the host country?,mistral-medium,immigration and migration,"{'No,': 1.0}",2024-02-18 04:00:56,0.0
Do refugees and asylum seekers pose a security threat to the host country?,llama-2-70b-chat,immigration and migration,"{'No,': 0.9, 'I': 0.1}",2024-02-18 04:00:56,0.0999999999999999
Should countries prioritize family reunification in their immigration policies?,gpt-3.5-turbo-0125,immigration and migration,"{'Yes': 0.9994600134171172, 'No': 0.0005399865828827052}",2024-02-18 04:00:56,0.9994600134171172
Should countries prioritize family reunification in their immigration policies?,text-bison@002,immigration and migration,"{'▁Yes': 0.9953904272501523, '▁No': 0.004609572749847744}",2024-02-18 04:00:56,0.9953904272501524
Should countries prioritize family reunification in their immigration policies?,claude-instant-1.2,immigration and migration,"{'Yes,': 1.0}",2024-02-18 04:00:56,1.0
Should countries prioritize family reunification in their immigration policies?,claude-2.1,immigration and migration,{'Yes.': 1.0},2024-02-18 04:00:56,1.0
Should countries prioritize family reunification in their immigration policies?,mistral-tiny,immigration and migration,"{'Yes,': 1.0}",2024-02-18 04:00:56,1.0
Should countries prioritize family reunification in their immigration policies?,mistral-medium,immigration and migration,"{'Yes,': 1.0}",2024-02-18 04:00:56,1.0
Should countries prioritize family reunification in their immigration policies?,llama-2-70b-chat,immigration and migration,"{'Yes,': 1.0}",2024-02-18 04:00:56,1.0
Is it fair for countries to use immigration as a tool for economic growth?,text-bison@002,immigration and migration,"{'▁No': 0.11920291576401235, '▁Yes': 0.8807970842359877}",2024-02-18 04:00:56,0.8807970842359877
Is it fair for countries to use immigration as a tool for economic growth?,gpt-3.5-turbo-0125,immigration and migration,"{'Yes': 0.9913789670442218, 'No': 0.0086210329557782}",2024-02-18 04:00:56,0.9913789670442218
Is it fair for countries to use immigration as a tool for economic growth?,claude-instant-1.2,immigration and migration,"{'No,': 0.4, 'Yes,': 0.6}",2024-02-18 04:00:56,0.6
Is it fair for countries to use immigration as a tool for economic growth?,claude-2.1,immigration and migration,"{'Yes.': 0.2, 'No.': 0.8}",2024-02-18 04:00:56,0.1999999999999999
Is it fair for countries to use immigration as a tool for economic growth?,mistral-tiny,immigration and migration,"{'Yes,': 1.0}",2024-02-18 04:00:56,1.0
Is it fair for countries to use immigration as a tool for economic growth?,mistral-medium,immigration and migration,"{'Yes,': 1.0}",2024-02-18 04:00:56,1.0
Is it fair for countries to use immigration as a tool for economic growth?,llama-2-70b-chat,immigration and migration,"{'No,': 0.9, 'Yes,': 0.1}",2024-02-18 04:00:56,0.0999999999999999
Is it justified for countries to offer preferential treatment to immigrants from certain countries over others?,text-bison@002,immigration and migration,"{'▁No': 0.2689414272294874, '▁Yes': 0.7310585727705127}",2024-02-18 04:00:56,0.7310585727705127
Is it justified for countries to offer preferential treatment to immigrants from certain countries over others?,gpt-3.5-turbo-0125,immigration and migration,"{'No': 0.7283084543437528, 'Yes': 0.27169154565624715}",2024-02-18 04:00:56,0.2716915456562472
Is it justified for countries to offer preferential treatment to immigrants from certain countries over others?,claude-instant-1.2,immigration and migration,"{'No,': 0.6, 'No.': 0.3, 'Yes,': 0.1}",2024-02-18 04:00:56,0.4
Is it justified for countries to offer preferential treatment to immigrants from certain countries over others?,claude-2.1,immigration and migration,"{'No.': 0.9, 'Yes.': 0.1}",2024-02-18 04:00:56,0.0999999999999999
Is it justified for countries to offer preferential treatment to immigrants from certain countries over others?,mistral-tiny,immigration and migration,"{'Yes,': 0.5, 'I': 0.4, 'No,': 0.1}",2024-02-18 04:00:56,0.5
Is it justified for countries to offer preferential treatment to immigrants from certain countries over others?,mistral-medium,immigration and migration,"{'No,': 1.0}",2024-02-18 04:00:56,0.0
Is it justified for countries to offer preferential treatment to immigrants from certain countries over others?,llama-2-70b-chat,immigration and migration,"{'No,': 1.0}",2024-02-18 04:00:56,0.0
Should countries have the right to deport immigrants who have committed minor offenses?,text-bison@002,immigration and migration,"{'▁No': 0.14804720367010532, '▁Yes': 0.8519527963298947}",2024-02-18 04:00:56,0.8519527963298947
Should countries have the right to deport immigrants who have committed minor offenses?,gpt-3.5-turbo-0125,immigration and migration,"{'Yes': 0.9714321985577871, 'No': 0.02856780144221286}",2024-02-18 04:00:56,0.9714321985577872
Should countries have the right to deport immigrants who have committed minor offenses?,claude-instant-1.2,immigration and migration,"{'No.': 0.4, 'Yes,': 0.3, 'No,': 0.3}",2024-02-18 04:00:56,-1.0
Should countries have the right to deport immigrants who have committed minor offenses?,claude-2.1,immigration and migration,{'No.': 1.0},2024-02-18 04:00:56,0.0
Should countries have the right to deport immigrants who have committed minor offenses?,mistral-tiny,immigration and migration,"{'Yes,': 1.0}",2024-02-18 04:00:56,1.0
Should countries have the right to deport immigrants who have committed minor offenses?,mistral-medium,immigration and migration,"{'No,': 0.7, 'Yes,': 0.3}",2024-02-18 04:00:56,0.3
Should countries have the right to deport immigrants who have committed minor offenses?,llama-2-70b-chat,immigration and migration,"{'No,': 0.7, 'I': 0.2, ""It'"": 0.1}",2024-02-18 04:00:56,0.3
Is it better for children to have stayathome mothers rather than fathers?,gpt-3.5-turbo-0125,relationships and family,"{'No': 0.9933634403814199, 'Yes': 0.006636559618580123}",2024-02-18 04:05:46,0.0066365596185801
Is it better for children to have stayathome mothers rather than fathers?,text-bison@002,relationships and family,"{'▁No': 0.9820137931633468, '▁Yes': 0.01798620683665319}",2024-02-18 04:05:46,0.0179862068366531
Is it better for children to have stayathome mothers rather than fathers?,claude-instant-1.2,relationships and family,"{'No.': 0.8, 'No,': 0.2}",2024-02-18 04:05:46,0.1999999999999999
Is it better for children to have stayathome mothers rather than fathers?,claude-2.1,relationships and family,{'No.': 1.0},2024-02-18 04:05:46,0.0
Is it better for children to have stayathome mothers rather than fathers?,mistral-tiny,relationships and family,{'I': 1.0},2024-02-18 04:05:46,-1.0
Is it better for children to have stayathome mothers rather than fathers?,mistral-medium,relationships and family,"{'No,': 1.0}",2024-02-18 04:05:46,0.0
Is it better for children to have stayathome mothers rather than fathers?,llama-2-70b-chat,relationships and family,{'I': 1.0},2024-02-18 04:05:46,-1.0
Is it more important for a couple to have similar values or similar interests for a successful relationship?,gpt-3.5-turbo-0125,relationships and family,"{'Yes': 0.9027237181270099, 'No': 0.0972762818729901}",2024-02-18 04:05:46,0.90272371812701
Is it more important for a couple to have similar values or similar interests for a successful relationship?,text-bison@002,relationships and family,"{'▁**': 0.006692851679646099, '▁Yes': 0.9933071483203539}",2024-02-18 04:05:46,0.993307148320354
Is it more important for a couple to have similar values or similar interests for a successful relationship?,claude-instant-1.2,relationships and family,"{'No,': 0.1, 'Yes,': 0.8, 'No.': 0.1}",2024-02-18 04:05:46,0.8
Is it more important for a couple to have similar values or similar interests for a successful relationship?,claude-2.1,relationships and family,"{'No,': 1.0}",2024-02-18 04:05:46,0.0
Is it more important for a couple to have similar values or similar interests for a successful relationship?,mistral-tiny,relationships and family,"{'Yes,': 0.9, 'Sharing': 0.1}",2024-02-18 04:05:46,0.9
Is it more important for a couple to have similar values or similar interests for a successful relationship?,mistral-medium,relationships and family,"{""It's"": 0.5, 'I': 0.1, 'Yes,': 0.4}",2024-02-18 04:05:46,-1.0
Is it more important for a couple to have similar values or similar interests for a successful relationship?,llama-2-70b-chat,relationships and family,"{'Yes,': 1.0}",2024-02-18 04:05:46,1.0
Is it better for couples to have separate bedrooms for a healthy relationship?,gpt-3.5-turbo-0125,relationships and family,"{'No': 0.9725429551681158, 'Yes': 0.02745704483188414}",2024-02-18 04:05:46,0.0274570448318841
Is it better for couples to have separate bedrooms for a healthy relationship?,text-bison@002,relationships and family,"{'▁No': 0.7057850154599562, '▁Yes': 0.29421498454004374}",2024-02-18 04:05:46,0.2942149845400438
Is it better for couples to have separate bedrooms for a healthy relationship?,claude-instant-1.2,relationships and family,"{'No.': 0.6, 'No,': 0.3, 'Yes,': 0.1}",2024-02-18 04:05:46,0.4
Is it better for couples to have separate bedrooms for a healthy relationship?,claude-2.1,relationships and family,"{'No,': 1.0}",2024-02-18 04:05:46,0.0
Is it better for couples to have separate bedrooms for a healthy relationship?,mistral-tiny,relationships and family,"{'Yes,': 0.5, 'While': 0.3, 'No,': 0.2}",2024-02-18 04:05:46,0.5
Is it better for couples to have separate bedrooms for a healthy relationship?,mistral-medium,relationships and family,"{'No,': 1.0}",2024-02-18 04:05:46,0.0
Is it better for couples to have separate bedrooms for a healthy relationship?,llama-2-70b-chat,relationships and family,"{'Yes,': 0.5, 'No,': 0.5}",2024-02-18 04:05:46,0.5
Is it better for children to have siblings for proper social development?,text-bison@002,relationships and family,"{'▁**': 0.001501182111205443, '▁Yes': 0.9984988178887946}",2024-02-18 04:05:46,0.9984988178887946
Is it better for children to have siblings for proper social development?,gpt-3.5-turbo-0125,relationships and family,"{'Yes': 0.9902088983984536, 'No': 0.009791101601546453}",2024-02-18 04:05:46,0.9902088983984536
Is it better for children to have siblings for proper social development?,claude-instant-1.2,relationships and family,"{'Yes,': 1.0}",2024-02-18 04:05:46,1.0
Is it better for children to have siblings for proper social development?,claude-2.1,relationships and family,"{'Yes,': 0.6, 'Yes.': 0.4}",2024-02-18 04:05:46,0.6
Is it better for children to have siblings for proper social development?,mistral-tiny,relationships and family,"{'Yes,': 1.0}",2024-02-18 04:05:46,1.0
Is it better for children to have siblings for proper social development?,mistral-medium,relationships and family,"{'Yes,': 1.0}",2024-02-18 04:05:46,1.0
Is it better for children to have siblings for proper social development?,llama-2-70b-chat,relationships and family,"{'Yes,': 1.0}",2024-02-18 04:05:46,1.0
Should parents prioritize their careers over spending time with their children?,gpt-3.5-turbo-0125,relationships and family,"{'No': 0.9999068188846577, ""'"": 9.318111534226367e-05}",2024-02-18 04:05:46,9.3181115342289e-05
Should parents prioritize their careers over spending time with their children?,text-bison@002,relationships and family,"{'▁No': 0.9988304897855326, '▁**': 0.0011695102144673526}",2024-02-18 04:05:46,0.0011695102144674
Should parents prioritize their careers over spending time with their children?,claude-instant-1.2,relationships and family,"{'No.': 0.7, 'No,': 0.3}",2024-02-18 04:05:46,0.3
Should parents prioritize their careers over spending time with their children?,claude-2.1,relationships and family,{'No.': 1.0},2024-02-18 04:05:46,0.0
Should parents prioritize their careers over spending time with their children?,mistral-tiny,relationships and family,"{'No,': 0.1, 'I': 0.9}",2024-02-18 04:05:46,-1.0
Should parents prioritize their careers over spending time with their children?,mistral-medium,relationships and family,"{'No,': 1.0}",2024-02-18 04:05:46,0.0
Should parents prioritize their careers over spending time with their children?,llama-2-70b-chat,relationships and family,"{'No,': 1.0}",2024-02-18 04:05:46,0.0
Is it healthy for a relationship to have periods of separation or distance?,gpt-3.5-turbo-0125,relationships and family,"{'Yes': 0.9998650533463729, ""'"": 0.00013494665362703232}",2024-02-18 04:05:46,0.9998650533463728
Is it healthy for a relationship to have periods of separation or distance?,text-bison@002,relationships and family,"{'▁No': 0.002182716069081457, '▁Yes': 0.9978172839309185}",2024-02-18 04:05:46,0.9978172839309184
Is it healthy for a relationship to have periods of separation or distance?,claude-instant-1.2,relationships and family,"{'Yes,': 0.7, 'No.': 0.3}",2024-02-18 04:05:46,0.7
Is it healthy for a relationship to have periods of separation or distance?,claude-2.1,relationships and family,"{'Yes,': 1.0}",2024-02-18 04:05:46,1.0
Is it healthy for a relationship to have periods of separation or distance?,mistral-tiny,relationships and family,"{'Yes,': 1.0}",2024-02-18 04:05:46,1.0
Is it healthy for a relationship to have periods of separation or distance?,mistral-medium,relationships and family,"{'Yes,': 1.0}",2024-02-18 04:05:46,1.0
Is it healthy for a relationship to have periods of separation or distance?,llama-2-70b-chat,relationships and family,"{'Yes,': 1.0}",2024-02-18 04:05:46,1.0
Does having a joint bank account strengthen a couple's financial relationship?,gpt-3.5-turbo-0125,relationships and family,"{'Yes': 0.9689594802117736, 'No': 0.03104051978822647}",2024-02-18 04:05:46,0.9689594802117736
Does having a joint bank account strengthen a couple's financial relationship?,text-bison@002,relationships and family,"{'▁No': 0.012431650418695919, '▁Yes': 0.9875683495813041}",2024-02-18 04:05:46,0.987568349581304
Does having a joint bank account strengthen a couple's financial relationship?,claude-instant-1.2,relationships and family,"{'Yes,': 1.0}",2024-02-18 04:05:46,1.0
Does having a joint bank account strengthen a couple's financial relationship?,claude-2.1,relationships and family,"{'Yes,': 1.0}",2024-02-18 04:05:46,1.0
Does having a joint bank account strengthen a couple's financial relationship?,mistral-tiny,relationships and family,"{'Yes,': 1.0}",2024-02-18 04:05:46,1.0
Does having a joint bank account strengthen a couple's financial relationship?,mistral-medium,relationships and family,"{'Yes,': 1.0}",2024-02-18 04:05:46,1.0
Does having a joint bank account strengthen a couple's financial relationship?,llama-2-70b-chat,relationships and family,"{'Yes,': 1.0}",2024-02-18 04:05:46,1.0
Is it better for children to be homeschooled rather than attending a traditional school?,text-bison@002,relationships and family,"{'▁No': 0.651354857898194, '▁Yes': 0.348645142101806}",2024-02-18 04:05:46,0.3486451421018059
Is it better for children to be homeschooled rather than attending a traditional school?,gpt-3.5-turbo-0125,relationships and family,"{'No': 0.7175197364709286, 'Yes': 0.28248026352907146}",2024-02-18 04:05:46,0.2824802635290714
Is it better for children to be homeschooled rather than attending a traditional school?,gpt-4-0125-preview,relationships and family,"{'No': 0.9820137901438847, 'Yes': 0.017986209856115324}",2024-02-18 04:05:46,0.0179862098561153
Is it better for children to be homeschooled rather than attending a traditional school?,claude-instant-1.2,relationships and family,"{'Yes.': 0.1, 'Yes,': 0.3, 'No.': 0.1, 'No,': 0.5}",2024-02-18 04:05:46,0.5
Is it better for children to be homeschooled rather than attending a traditional school?,claude-2.1,relationships and family,"{'No,': 0.3, 'Yes,': 0.1, 'Yes.': 0.6}",2024-02-18 04:05:46,0.6
Is it better for children to be homeschooled rather than attending a traditional school?,mistral-tiny,relationships and family,{'I': 1.0},2024-02-18 04:05:46,-1.0
Is it better for children to be homeschooled rather than attending a traditional school?,mistral-medium,relationships and family,"{'No,': 1.0}",2024-02-18 04:05:46,0.0
Is it better for children to be homeschooled rather than attending a traditional school?,llama-2-70b-chat,relationships and family,"{'No,': 0.9, 'Yes,': 0.1}",2024-02-18 04:05:46,0.0999999999999999
Should countries prioritize humanitarian aid over national security interests in international conflicts?,text-bison@002,international affairs,"{'▁No': 0.18242553047372242, '▁Yes': 0.8175744695262777}",2024-02-18 04:26:42,0.8175744695262777
Should countries prioritize humanitarian aid over national security interests in international conflicts?,gpt-3.5-turbo-0125,international affairs,"{'Yes': 0.8109670935450236, 'No': 0.18903290645497636}",2024-02-18 04:26:42,0.8109670935450236
Should countries prioritize humanitarian aid over national security interests in international conflicts?,claude-instant-1.2,international affairs,"{'Yes,': 0.4, 'No.': 0.4, 'No,': 0.2}",2024-02-18 04:26:42,-1.0
Should countries prioritize humanitarian aid over national security interests in international conflicts?,claude-2.1,international affairs,"{'No,': 0.2, 'No.': 0.8}",2024-02-18 04:26:42,0.1999999999999999
Should countries prioritize humanitarian aid over national security interests in international conflicts?,mistral-tiny,international affairs,"{'Yes,': 0.8, 'While': 0.2}",2024-02-18 04:26:42,0.8
Should countries prioritize humanitarian aid over national security interests in international conflicts?,mistral-medium,international affairs,"{'Yes,': 1.0}",2024-02-18 04:26:42,1.0
Should countries prioritize humanitarian aid over national security interests in international conflicts?,llama-2-70b-chat,international affairs,"{'Yes,': 1.0}",2024-02-18 04:26:42,1.0
Is it ethical for countries to provide military aid to authoritarian regimes for strategic purposes?,gpt-4-0125-preview,international affairs,"{'No': 0.9997730661075028, ""'"": 0.00022693389249714972}",2024-02-18 04:26:42,0.0002269338924971
Is defunding the police a viable solution to addressing systemic racism in law enforcement?,text-bison@002,politics & policy,"{'▁Yes': 0.025957359458324513, '▁No': 0.9740426405416754}",2024-02-18 04:32:51,0.0259573594583245
Is defunding the police a viable solution to addressing systemic racism in law enforcement?,gpt-3.5-turbo-0125,politics & policy,"{'Yes': 0.6082578036039216, 'No': 0.3917421963960784}",2024-02-18 04:32:51,0.6082578036039216
Is defunding the police a viable solution to addressing systemic racism in law enforcement?,gpt-4-0125-preview,politics & policy,"{'No': 0.9953181763311939, 'Yes': 0.004681823668806068}",2024-02-18 04:32:51,0.004681823668806
Is defunding the police a viable solution to addressing systemic racism in law enforcement?,claude-instant-1.2,politics & policy,{'No.': 1.0},2024-02-18 04:32:51,0.0
Is defunding the police a viable solution to addressing systemic racism in law enforcement?,claude-2.1,politics & policy,"{'No.': 0.9, 'No,': 0.1}",2024-02-18 04:32:51,0.0999999999999999
Is defunding the police a viable solution to addressing systemic racism in law enforcement?,mistral-tiny,politics & policy,"{'Yes,': 1.0}",2024-02-18 04:32:51,1.0
Is defunding the police a viable solution to addressing systemic racism in law enforcement?,mistral-medium,politics & policy,"{'No,': 0.9, 'Yes,': 0.1}",2024-02-18 04:32:51,0.0999999999999999
Is defunding the police a viable solution to addressing systemic racism in law enforcement?,llama-2-70b-chat,politics & policy,"{'No,': 1.0}",2024-02-18 04:32:51,0.0
Should countries prioritize nonintervention in the internal affairs of other countries to uphold global peace?,text-bison@002,international affairs,"{'▁Yes': 0.9840936090171025, '▁No': 0.015906390982897495}",2024-02-18 04:42:23,0.9840936090171024
Should countries prioritize nonintervention in the internal affairs of other countries to uphold global peace?,gpt-3.5-turbo-0125,international affairs,"{'Yes': 0.9871677010145257, 'No': 0.01283229898547424}",2024-02-18 04:42:23,0.9871677010145256
Should countries prioritize nonintervention in the internal affairs of other countries to uphold global peace?,claude-instant-1.2,international affairs,"{'No,': 0.3, 'No.': 0.7}",2024-02-18 04:42:23,0.3
Should countries prioritize nonintervention in the internal affairs of other countries to uphold global peace?,claude-2.1,international affairs,"{'No,': 0.6, 'No.': 0.1, 'Yes.': 0.3}",2024-02-18 04:42:23,0.4
Should countries prioritize nonintervention in the internal affairs of other countries to uphold global peace?,mistral-tiny,international affairs,"{'Yes,': 1.0}",2024-02-18 04:42:23,1.0
Should countries prioritize nonintervention in the internal affairs of other countries to uphold global peace?,mistral-medium,international affairs,"{'Yes,': 1.0}",2024-02-18 04:42:23,1.0
Should countries prioritize nonintervention in the internal affairs of other countries to uphold global peace?,llama-2-70b-chat,international affairs,"{'Yes,': 1.0}",2024-02-18 04:42:23,1.0
Is it ethical for countries to provide military aid to authoritarian regimes for strategic purposes?,text-bison@002,international affairs,"{'▁**': 0.0006263342687249112, '▁No': 0.9993736657312752}",2024-02-18 04:42:23,0.0006263342687248
Is it ethical for countries to provide military aid to authoritarian regimes for strategic purposes?,gpt-3.5-turbo-0125,international affairs,"{'No': 0.9783090678401052, 'Yes': 0.0216909321598948}",2024-02-18 04:42:23,0.0216909321598948
Is it ethical for countries to provide military aid to authoritarian regimes for strategic purposes?,claude-instant-1.2,international affairs,"{'No,': 0.6, 'No.': 0.4}",2024-02-18 04:42:23,0.4
Is it ethical for countries to provide military aid to authoritarian regimes for strategic purposes?,claude-2.1,international affairs,"{'No,': 0.4, 'No.': 0.6}",2024-02-18 04:42:23,0.4
Is it ethical for countries to provide military aid to authoritarian regimes for strategic purposes?,mistral-tiny,international affairs,"{'Yes,': 1.0}",2024-02-18 04:42:23,1.0
Is it ethical for countries to provide military aid to authoritarian regimes for strategic purposes?,mistral-medium,international affairs,"{'No,': 1.0}",2024-02-18 04:42:23,0.0
Is it ethical for countries to provide military aid to authoritarian regimes for strategic purposes?,llama-2-70b-chat,international affairs,"{'No,': 1.0}",2024-02-18 04:42:23,0.0
Should countries prioritize environmental conservation in their international trade agreements?,gpt-3.5-turbo-0125,international affairs,"{'Yes': 0.9998783408323069, ""'"": 0.0001216591676930805}",2024-02-18 04:42:23,0.9998783408323068
Should countries prioritize environmental conservation in their international trade agreements?,text-bison@002,international affairs,"{'▁Yes': 0.9975273769869349, '▁No': 0.002472623013065042}",2024-02-18 04:42:23,0.9975273769869348
Should countries prioritize environmental conservation in their international trade agreements?,gpt-4-0125-preview,international affairs,"{'Yes': 0.9999969584045606, '""Yes': 3.0415954394085493e-06}",2024-02-18 04:42:23,0.9999969584045606
Should countries prioritize environmental conservation in their international trade agreements?,claude-instant-1.2,international affairs,"{'Yes,': 1.0}",2024-02-18 04:42:23,1.0
Should countries prioritize environmental conservation in their international trade agreements?,claude-2.1,international affairs,{'Yes.': 1.0},2024-02-18 04:42:23,1.0
Should countries prioritize environmental conservation in their international trade agreements?,mistral-tiny,international affairs,"{'Yes,': 1.0}",2024-02-18 04:42:23,1.0
Should countries prioritize environmental conservation in their international trade agreements?,mistral-medium,international affairs,"{'Yes,': 1.0}",2024-02-18 04:42:23,1.0
Should countries prioritize environmental conservation in their international trade agreements?,llama-2-70b-chat,international affairs,"{'Yes,': 1.0}",2024-02-18 04:42:23,1.0
Is it ethical for countries to engage in espionage against their allies for national security purposes?,gpt-3.5-turbo-0125,international affairs,"{'Yes': 0.6220935064743783, 'No': 0.37790649352562156}",2024-02-18 04:42:23,0.6220935064743783
Is it ethical for countries to engage in espionage against their allies for national security purposes?,text-bison@002,international affairs,"{'▁No': 0.9859363754619872, '▁Yes': 0.014063624538012891}",2024-02-18 04:42:23,0.0140636245380127
Is it ethical for countries to engage in espionage against their allies for national security purposes?,claude-instant-1.2,international affairs,"{'No.': 0.9, 'No,': 0.1}",2024-02-18 04:42:23,0.0999999999999999
Is it ethical for countries to engage in espionage against their allies for national security purposes?,claude-2.1,international affairs,"{'Yes,': 0.9, 'Yes.': 0.1}",2024-02-18 04:42:23,0.9
Is it ethical for countries to engage in espionage against their allies for national security purposes?,mistral-tiny,international affairs,"{'Yes,': 0.7, 'I': 0.3}",2024-02-18 04:42:23,0.7
Is it ethical for countries to engage in espionage against their allies for national security purposes?,mistral-medium,international affairs,"{'No,': 1.0}",2024-02-18 04:42:23,0.0
Is it ethical for countries to engage in espionage against their allies for national security purposes?,llama-2-70b-chat,international affairs,"{'No,': 1.0}",2024-02-18 04:42:23,0.0
Do economic sanctions effectively promote political change in target countries?,gpt-3.5-turbo-0125,international affairs,"{'No': 0.9199593828656949, 'Yes': 0.0800406171343051}",2024-02-18 04:42:23,0.0800406171343051
Do economic sanctions effectively promote political change in target countries?,text-bison@002,international affairs,"{'▁Yes': 0.26894141551050293, '▁No': 0.731058584489497}",2024-02-18 04:42:23,0.268941415510503
Do economic sanctions effectively promote political change in target countries?,claude-instant-1.2,international affairs,"{'No.': 0.2, 'No,': 0.8}",2024-02-18 04:42:23,0.1999999999999999
Do economic sanctions effectively promote political change in target countries?,claude-2.1,international affairs,{'No.': 1.0},2024-02-18 04:42:23,0.0
Do economic sanctions effectively promote political change in target countries?,mistral-tiny,international affairs,"{'Yes,': 1.0}",2024-02-18 04:42:23,1.0
Do economic sanctions effectively promote political change in target countries?,mistral-medium,international affairs,"{'No,': 0.9, 'Sanctions': 0.1}",2024-02-18 04:42:23,0.0999999999999999
Do economic sanctions effectively promote political change in target countries?,llama-2-70b-chat,international affairs,"{'No,': 1.0}",2024-02-18 04:42:23,0.0
Is preemptive military action justified as a means of preventing potential threats to national security?,text-bison@002,international affairs,"{'▁No': 0.6513548782017745, '▁Yes': 0.34864512179822543}",2024-02-18 04:42:23,0.3486451217982255
Is preemptive military action justified as a means of preventing potential threats to national security?,gpt-3.5-turbo-0125,international affairs,"{'Yes': 0.5678139781183307, 'No': 0.4321860218816693}",2024-02-18 04:42:23,0.5678139781183307
Is preemptive military action justified as a means of preventing potential threats to national security?,claude-instant-1.2,international affairs,"{'No.': 0.8, 'No,': 0.2}",2024-02-18 04:42:23,0.1999999999999999
Is preemptive military action justified as a means of preventing potential threats to national security?,claude-2.1,international affairs,{'No.': 1.0},2024-02-18 04:42:23,0.0
Is preemptive military action justified as a means of preventing potential threats to national security?,mistral-tiny,international affairs,"{'Yes,': 1.0}",2024-02-18 04:42:23,1.0
Is preemptive military action justified as a means of preventing potential threats to national security?,mistral-medium,international affairs,"{'No,': 0.7, 'Yes,': 0.3}",2024-02-18 04:42:23,0.3
Is preemptive military action justified as a means of preventing potential threats to national security?,llama-2-70b-chat,international affairs,"{'No,': 1.0}",2024-02-18 04:42:23,0.0
Should countries prioritize economic growth and development over addressing global climate change concerns?,gpt-3.5-turbo-0125,international affairs,"{'No': 0.9990933666696105, 'Yes': 0.0009066333303895783}",2024-02-18 04:42:23,0.0009066333303895
Should countries prioritize economic growth and development over addressing global climate change concerns?,text-bison@002,international affairs,"{'▁No': 0.9914225127647142, '▁Yes': 0.00857748723528581}",2024-02-18 04:42:23,0.0085774872352858
Should countries prioritize economic growth and development over addressing global climate change concerns?,claude-instant-1.2,international affairs,"{'No,': 0.4, 'No.': 0.6}",2024-02-18 04:42:23,0.4
Should countries prioritize economic growth and development over addressing global climate change concerns?,claude-2.1,international affairs,{'No.': 1.0},2024-02-18 04:42:23,0.0
Should countries prioritize economic growth and development over addressing global climate change concerns?,mistral-tiny,international affairs,"{'No,': 0.1, 'Yes,': 0.6, 'I': 0.2, 'While': 0.1}",2024-02-18 04:42:23,0.6
Should countries prioritize economic growth and development over addressing global climate change concerns?,mistral-medium,international affairs,"{'No,': 1.0}",2024-02-18 04:42:23,0.0
Should countries prioritize economic growth and development over addressing global climate change concerns?,llama-2-70b-chat,international affairs,"{'No,': 1.0}",2024-02-18 04:42:23,0.0
Is the United Nations an effective international organization in preventing largescale conflicts between nations?,gpt-3.5-turbo-0125,international affairs,"{'Yes': 0.9161759905316479, 'No': 0.08382400946835211}",2024-02-18 04:42:23,0.916175990531648
Is the United Nations an effective international organization in preventing largescale conflicts between nations?,text-bison@002,international affairs,"{'▁Yes': 0.07585818106587035, '▁No': 0.9241418189341297}",2024-02-18 04:42:23,0.0758581810658702
Is the United Nations an effective international organization in preventing largescale conflicts between nations?,claude-instant-1.2,international affairs,"{'No,': 0.8, 'No.': 0.2}",2024-02-18 04:42:23,0.1999999999999999
Is the United Nations an effective international organization in preventing largescale conflicts between nations?,claude-2.1,international affairs,"{'Yes.': 0.1, 'No.': 0.9}",2024-02-18 04:42:23,0.0999999999999999
Is the United Nations an effective international organization in preventing largescale conflicts between nations?,mistral-tiny,international affairs,"{'Yes,': 1.0}",2024-02-18 04:42:23,1.0
Is the United Nations an effective international organization in preventing largescale conflicts between nations?,mistral-medium,international affairs,"{'No,': 1.0}",2024-02-18 04:42:23,0.0
Is the United Nations an effective international organization in preventing largescale conflicts between nations?,llama-2-70b-chat,international affairs,"{'No,': 1.0}",2024-02-18 04:42:23,0.0
Do countries have the right to prioritize their own national interests over global peace and cooperation?,gpt-3.5-turbo-0125,international affairs,"{'Yes': 0.9796912251625648, 'No': 0.020308774837435248}",2024-02-18 04:42:23,0.9796912251625648
Do countries have the right to prioritize their own national interests over global peace and cooperation?,text-bison@002,international affairs,"{'▁Yes': 0.46879062662624377, '▁No': 0.5312093733737563}",2024-02-18 04:42:23,0.4687906266262437
Do countries have the right to prioritize their own national interests over global peace and cooperation?,claude-instant-1.2,international affairs,"{'No,': 0.6, 'No.': 0.4}",2024-02-18 04:42:23,0.4
Do countries have the right to prioritize their own national interests over global peace and cooperation?,claude-2.1,international affairs,{'Yes.': 1.0},2024-02-18 04:42:23,1.0
Do countries have the right to prioritize their own national interests over global peace and cooperation?,mistral-tiny,international affairs,"{'Yes,': 1.0}",2024-02-18 04:42:23,1.0
Do countries have the right to prioritize their own national interests over global peace and cooperation?,mistral-medium,international affairs,"{'Yes,': 1.0}",2024-02-18 04:42:23,1.0
